architecture,imageHash,platform,pushedAt,registry,repositoryName,imageTags,current_key,parent_key
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,83,83
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,84,84
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,85,85
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,86,86
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,87,87
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,88,88
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,89,89
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,90,90
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,91,91
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,92,92
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,93,93
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,94,94
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,95,95
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,96,96
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,97,97
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,98,98
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,99,99
arm64,sha256:2ab34df4229a586add775d915b78213c761ab0297a7c78e1f746e9a43fcb68f9,AMAZON_LINUX_2023,2025-06-18 12:15:14.503000+05:30,531341628109,storecard,PROD_EKS_1.0.2,100,100
